Var1,prdaily,flood
17-Jan-01,5.070634921,0
18-Jan-01,5.070634921,0
19-Jan-01,4.294179894,0
20-Jan-01,4.233333333,0
21-Jan-01,2.93042328,0
22-Jan-01,2.521164021,0
23-Jan-01,2.466666667,0
24-Jan-01,2.464285714,0
25-Jan-01,2.464285714,0
26-Jan-01,2.464285714,0
27-Jan-01,2.484391534,0
28-Jan-01,2.484391534,0
29-Jan-01,2.484391534,0
30-Jan-01,3.023015873,0
31-Jan-01,3.475132275,0
1-Feb-01,4.263227513,0
2-Feb-01,4.487037037,0
3-Feb-01,4.297089947,0
4-Feb-01,2.801058201,0
5-Feb-01,2.143121693,0
6-Feb-01,2.043650794,0
7-Feb-01,2.043650794,0
8-Feb-01,2.152910053,0
9-Feb-01,2.758465608,0
10-Feb-01,2.945767196,0
11-Feb-01,3.01984127,0
12-Feb-01,3.191534392,0
13-Feb-01,3.392592593,0
14-Feb-01,4.17989418,0
15-Feb-01,4.235449735,0
16-Feb-01,4.235449735,0
17-Feb-01,4.232275132,0
18-Feb-01,4.344973545,0
19-Feb-01,4.344973545,0
20-Feb-01,3.951851852,0
21-Feb-01,3.515873016,0
22-Feb-01,3.887566138,0
23-Feb-01,4.982804233,0
24-Feb-01,4.977777778,0
25-Feb-01,4.977777778,0
26-Feb-01,4.988359788,0
27-Feb-01,5.012169312,0
28-Feb-01,5.012169312,0
1-Mar-01,4.902910053,0
2-Mar-01,4.281481481,0
3-Mar-01,4.094179894,0
4-Mar-01,4.02010582,0
5-Mar-01,3.848412698,0
6-Mar-01,3.647354497,0
7-Mar-01,2.86005291,0
8-Mar-01,2.804497354,0
9-Mar-01,2.804497354,0
10-Mar-01,2.787566138,0
11-Mar-01,2.674867725,0
12-Mar-01,2.674867725,0
13-Mar-01,2.529365079,0
14-Mar-01,2.513227513,0
15-Mar-01,1.398677249,0
16-Mar-01,0.07962963,0
17-Mar-01,0.07962963,0
18-Mar-01,0.07962963,0
19-Mar-01,0.069047619,0
20-Mar-01,0.045238095,0
21-Mar-01,0.045238095,0
22-Mar-01,0.045238095,0
23-Mar-01,0.045238095,0
24-Mar-01,0.045238095,0
25-Mar-01,0.045238095,0
26-Mar-01,0.045238095,0
27-Mar-01,0.262169312,0
28-Mar-01,1.228042328,0
29-Mar-01,1.285449735,0
30-Mar-01,1.332539683,0
31-Mar-01,1.332539683,0
1-Apr-01,1.484391534,0
2-Apr-01,1.564021164,0
3-Apr-01,1.57037037,0
4-Apr-01,1.57037037,0
5-Apr-01,1.542857143,0
6-Apr-01,1.544973545,0
7-Apr-01,1.55026455,0
8-Apr-01,1.632804233,0
9-Apr-01,1.936243386,0
10-Apr-01,2.739153439,0
11-Apr-01,2.810582011,0
12-Apr-01,2.867195767,0
13-Apr-01,2.891005291,0
14-Apr-01,2.897089947,0
15-Apr-01,2.92010582,0
16-Apr-01,2.928835979,0
17-Apr-01,2.720634921,0
18-Apr-01,1.757671958,0
19-Apr-01,1.715343915,0
20-Apr-01,1.675132275,0
21-Apr-01,1.675132275,0
22-Apr-01,1.523280423,0
23-Apr-01,1.443650794,0
24-Apr-01,1.437301587,0
25-Apr-01,1.437301587,0
26-Apr-01,1.41957672,0
27-Apr-01,1.417460317,0
28-Apr-01,1.412169312,0
29-Apr-01,1.32962963,0
30-Apr-01,1.026190476,0
1-May-01,0.223280423,0
2-May-01,0.151851852,0
3-May-01,0.095238095,0
4-May-01,0.071428571,0
5-May-01,0.065343915,0
6-May-01,0.042328042,0
7-May-01,0.033597884,0
8-May-01,0.024867725,0
9-May-01,0.021957672,0
10-May-01,0.006878307,0
11-May-01,0,0
12-May-01,0,0
13-May-01,0,0
14-May-01,0,0
15-May-01,0,0
16-May-01,0,0
17-May-01,0,0
18-May-01,0,0
19-May-01,0,0
20-May-01,0,0
21-May-01,0,0
22-May-01,0,0
23-May-01,0,0
24-May-01,0,0
25-May-01,0,0
26-May-01,0,0
27-May-01,0,0
28-May-01,0,0
29-May-01,0,0
30-May-01,0,0
31-May-01,0,0
1-Jun-01,0,0
2-Jun-01,0,0
3-Jun-01,0,0
4-Jun-01,0,0
5-Jun-01,0,0
6-Jun-01,0,0
7-Jun-01,0,0
8-Jun-01,0,0
9-Jun-01,0,0
10-Jun-01,0,0
11-Jun-01,0,0
12-Jun-01,0,0
13-Jun-01,0,0
14-Jun-01,0,0
15-Jun-01,0,0
16-Jun-01,0,0
17-Jun-01,0,0
18-Jun-01,0,0
19-Jun-01,0,0
20-Jun-01,0,0
21-Jun-01,0,0
22-Jun-01,0,0
23-Jun-01,0,0
24-Jun-01,0,0
25-Jun-01,0,0
26-Jun-01,0.005291005,0
27-Jun-01,0.040740741,0
28-Jun-01,0.040740741,0
29-Jun-01,0.040740741,0
30-Jun-01,0.040740741,0
1-Jul-01,0.040740741,0
2-Jul-01,0.040740741,0
3-Jul-01,0.040740741,0
4-Jul-01,0.040740741,0
5-Jul-01,0.040740741,0
6-Jul-01,0.040740741,0
7-Jul-01,0.040740741,0
8-Jul-01,0.040740741,0
9-Jul-01,0.040740741,0
10-Jul-01,0.040740741,0
11-Jul-01,0.040740741,0
12-Jul-01,0.040740741,0
13-Jul-01,0.040740741,0
14-Jul-01,0.040740741,0
15-Jul-01,0.040740741,0
16-Jul-01,0.040740741,0
17-Jul-01,0.037301587,0
18-Jul-01,0.001851852,0
19-Jul-01,0.001851852,0
20-Jul-01,0.001851852,0
21-Jul-01,0.001851852,0
22-Jul-01,0.001851852,0
23-Jul-01,0.001851852,0
24-Jul-01,0.001851852,0
25-Jul-01,0.001851852,0
26-Jul-01,0.001851852,0
27-Jul-01,0.001851852,0
28-Jul-01,0.001851852,0
29-Jul-01,0.001851852,0
30-Jul-01,0.001851852,0
31-Jul-01,0.001851852,0
1-Aug-01,0.001851852,0
2-Aug-01,0.001851852,0
3-Aug-01,0.001851852,0
4-Aug-01,0.001851852,0
5-Aug-01,0.001851852,0
6-Aug-01,0.001851852,0
7-Aug-01,0,0
8-Aug-01,0,0
9-Aug-01,0,0
10-Aug-01,0,0
11-Aug-01,0,0
12-Aug-01,0,0
13-Aug-01,0,0
14-Aug-01,0,0
15-Aug-01,0,0
16-Aug-01,0,0
17-Aug-01,0,0
18-Aug-01,0,0
19-Aug-01,0,0
20-Aug-01,0,0
21-Aug-01,0,0
22-Aug-01,0,0
23-Aug-01,0,0
24-Aug-01,0,0
25-Aug-01,0,0
26-Aug-01,0,0
27-Aug-01,0,0
28-Aug-01,0,0
29-Aug-01,0,0
30-Aug-01,0,0
31-Aug-01,0,0
1-Sep-01,0,0
2-Sep-01,0,0
3-Sep-01,0,0
4-Sep-01,0,0
5-Sep-01,0,0
6-Sep-01,0,0
7-Sep-01,0,0
8-Sep-01,0,0
9-Sep-01,0,0
10-Sep-01,0,0
11-Sep-01,0,0
12-Sep-01,0,0
13-Sep-01,0,0
14-Sep-01,0,0
15-Sep-01,0.229100529,0
16-Sep-01,0.229100529,0
17-Sep-01,0.229100529,0
18-Sep-01,0.229100529,0
19-Sep-01,0.229100529,0
20-Sep-01,0.229100529,0
21-Sep-01,0.254232804,0
22-Sep-01,0.254232804,0
23-Sep-01,0.254232804,0
24-Sep-01,0.254232804,0
25-Sep-01,0.254232804,0
26-Sep-01,0.254232804,0
27-Sep-01,0.254232804,0
28-Sep-01,0.254232804,0
29-Sep-01,0.254232804,0
30-Sep-01,0.254232804,0
1-Oct-01,0.254232804,0
2-Oct-01,0.257142857,0
3-Oct-01,0.26005291,0
4-Oct-01,0.26005291,0
5-Oct-01,0.26005291,0
6-Oct-01,0.030952381,0
7-Oct-01,0.030952381,0
8-Oct-01,0.030952381,0
9-Oct-01,0.033862434,0
10-Oct-01,0.033862434,0
11-Oct-01,0.033862434,0
12-Oct-01,0.008730159,0
13-Oct-01,0.008730159,0
14-Oct-01,0.008730159,0
15-Oct-01,0.008730159,0
16-Oct-01,0.008730159,0
17-Oct-01,0.008730159,0
18-Oct-01,0.008730159,0
19-Oct-01,0.008730159,0
20-Oct-01,0.694973545,0
21-Oct-01,0.694973545,0
22-Oct-01,0.694973545,0
23-Oct-01,0.692063492,0
24-Oct-01,0.689153439,0
25-Oct-01,0.691798942,0
26-Oct-01,0.691798942,0
27-Oct-01,0.691798942,0
28-Oct-01,0.691798942,0
29-Oct-01,0.691798942,0
30-Oct-01,0.688888889,0
31-Oct-01,0.855555556,0
1-Nov-01,1.303439153,0
2-Nov-01,2.571693122,0
3-Nov-01,2.814021164,0
4-Nov-01,2.815079365,0
5-Nov-01,2.815079365,0
6-Nov-01,2.815079365,0
7-Nov-01,2.815079365,0
8-Nov-01,2.815079365,0
9-Nov-01,2.815079365,0
10-Nov-01,2.128835979,0
11-Nov-01,2.234391534,0
12-Nov-01,2.544708995,0
13-Nov-01,2.55026455,0
14-Nov-01,3.937830688,0
15-Nov-01,4.017989418,0
16-Nov-01,4.01957672,0
17-Nov-01,4.01957672,0
18-Nov-01,4.11031746,0
19-Nov-01,4.597883598,0
20-Nov-01,4.624074074,0
21-Nov-01,4.66031746,0
22-Nov-01,5.709259259,0
23-Nov-01,4.528306878,0
24-Nov-01,4.285978836,0
25-Nov-01,4.306878307,0
26-Nov-01,4.306878307,0
27-Nov-01,4.306878307,0
28-Nov-01,4.323015873,0
29-Nov-01,4.335978836,0
30-Nov-01,4.335978836,0
1-Dec-01,4.335978836,0
2-Dec-01,4.23042328,0
3-Dec-01,3.92010582,0
4-Dec-01,4.632010582,0
5-Dec-01,3.244444444,0
6-Dec-01,3.161640212,0
7-Dec-01,3.305555556,0
8-Dec-01,3.331481481,0
9-Dec-01,3.243650794,0
10-Dec-01,3.42989418,0
11-Dec-01,3.496031746,0
12-Dec-01,3.356878307,0
13-Dec-01,1.90026455,0
14-Dec-01,1.812962963,0
15-Dec-01,1.812962963,0
16-Dec-01,1.791005291,0
17-Dec-01,1.791005291,0
18-Dec-01,2.692592593,0
19-Dec-01,4.341005291,0
20-Dec-01,4.847883598,0
21-Dec-01,4.991534392,0
22-Dec-01,5.038359788,0
23-Dec-01,6.212169312,0
24-Dec-01,6.486243386,0
25-Dec-01,5.768783069,0
26-Dec-01,5.768783069,0
27-Dec-01,5.774074074,0
28-Dec-01,5.628571429,0
29-Dec-01,5.602645503,0
30-Dec-01,5.59973545,0
31-Dec-01,4.925925926,0
1-Jan-02,4.833597884,0
2-Jan-02,4.76984127,0
3-Jan-02,4.72962963,0
4-Jan-02,4.72962963,0
5-Jan-02,4.72962963,0
6-Jan-02,4.72962963,0
7-Jan-02,4.72962963,0
8-Jan-02,3.828042328,0
9-Jan-02,2.163492063,0
10-Jan-02,1.643650794,0
11-Jan-02,1.552910053,0
12-Jan-02,1.523280423,0
13-Jan-02,0.349470899,0
14-Jan-02,0.075396825,0
15-Jan-02,0.075396825,0
16-Jan-02,0.46957672,0
17-Jan-02,0.725132275,0
18-Jan-02,0.765343915,0
19-Jan-02,0.788359788,0
20-Jan-02,0.788359788,0
21-Jan-02,0.788359788,0
22-Jan-02,0.788359788,0
23-Jan-02,0.788359788,0
24-Jan-02,0.788359788,0
25-Jan-02,0.788359788,0
26-Jan-02,0.788359788,0
27-Jan-02,0.788359788,0
28-Jan-02,1.011904762,0
29-Jan-02,1.245238095,0
30-Jan-02,1.245238095,0
31-Jan-02,1.245238095,0
1-Feb-02,1.192328042,0
2-Feb-02,1.175132275,0
3-Feb-02,1.175132275,0
4-Feb-02,1.175132275,0
5-Feb-02,1.175132275,0
6-Feb-02,0.813227513,0
7-Feb-02,1.43015873,0
8-Feb-02,1.390740741,0
9-Feb-02,1.506084656,0
10-Feb-02,1.506084656,0
11-Feb-02,1.506084656,0
12-Feb-02,1.506084656,0
13-Feb-02,1.506084656,0
14-Feb-02,1.506084656,0
15-Feb-02,1.506084656,0
16-Feb-02,1.506084656,0
17-Feb-02,1.506084656,0
18-Feb-02,1.282539683,0
19-Feb-02,1.049206349,0
20-Feb-02,1.049206349,0
21-Feb-02,1.049206349,0
22-Feb-02,1.049206349,0
23-Feb-02,1.049206349,0
24-Feb-02,1.75952381,0
25-Feb-02,2.455026455,0
26-Feb-02,2.455026455,0
27-Feb-02,2.422751323,0
28-Feb-02,1.582539683,0
1-Mar-02,1.581746032,0
2-Mar-02,1.443386243,0
3-Mar-02,1.45952381,0
4-Mar-02,1.45952381,0
5-Mar-02,1.45952381,0
6-Mar-02,1.51005291,0
7-Mar-02,1.660846561,0
8-Mar-02,1.660846561,0
9-Mar-02,1.660846561,0
10-Mar-02,1.660846561,0
11-Mar-02,1.660846561,0
12-Mar-02,1.923015873,0
13-Mar-02,2.670634921,0
14-Mar-02,2.743650794,0
15-Mar-02,2.743650794,0
16-Mar-02,2.743650794,0
17-Mar-02,2.033333333,0
18-Mar-02,1.337830688,0
19-Mar-02,1.337830688,0
20-Mar-02,1.337830688,0
21-Mar-02,1.30026455,0
22-Mar-02,1.30026455,0
23-Mar-02,1.30026455,0
24-Mar-02,1.284126984,0
25-Mar-02,1.284126984,0
26-Mar-02,1.284126984,0
27-Mar-02,1.233597884,0
28-Mar-02,1.082804233,0
29-Mar-02,1.082804233,0
30-Mar-02,1.082804233,0
31-Mar-02,1.082804233,0
1-Apr-02,1.082804233,0
2-Apr-02,0.820634921,0
3-Apr-02,0.073015873,0
4-Apr-02,0,0
5-Apr-02,0,0
6-Apr-02,0.000793651,0
7-Apr-02,0.298941799,0
8-Apr-02,0.33015873,0
9-Apr-02,0.347089947,0
10-Apr-02,0.347089947,0
11-Apr-02,0.347089947,0
12-Apr-02,0.347089947,0
13-Apr-02,0.347089947,0
14-Apr-02,0.347089947,0
15-Apr-02,0.363492063,0
16-Apr-02,0.495502646,0
17-Apr-02,0.497354497,0
18-Apr-02,0.54973545,0
19-Apr-02,0.692328042,0
20-Apr-02,0.73968254,0
21-Apr-02,0.73968254,0
22-Apr-02,0.73968254,0
23-Apr-02,0.750529101,0
24-Apr-02,0.752116402,0
25-Apr-02,0.752116402,0
26-Apr-02,0.752116402,0
27-Apr-02,0.751322751,0
28-Apr-02,0.453174603,0
29-Apr-02,0.421957672,0
30-Apr-02,0.405026455,0
1-May-02,0.405026455,0
2-May-02,0.408730159,0
3-May-02,0.408730159,0
4-May-02,0.408730159,0
5-May-02,0.408730159,0
6-May-02,0.392328042,0
7-May-02,0.26031746,0
8-May-02,0.264550265,0
9-May-02,0.216137566,0
10-May-02,0.712962963,0
11-May-02,0.808201058,0
12-May-02,0.808201058,0
13-May-02,0.808201058,0
14-May-02,0.798941799,0
15-May-02,0.798148148,0
16-May-02,0.798148148,0
17-May-02,0.798148148,0
18-May-02,0.798148148,0
19-May-02,0.798148148,0
20-May-02,0.798148148,0
21-May-02,0.798148148,0
22-May-02,0.833333333,0
23-May-02,0.82962963,0
24-May-02,0.82962963,0
25-May-02,0.82962963,0
26-May-02,0.82962963,0
27-May-02,0.82962963,0
28-May-02,0.82962963,0
29-May-02,0.823544974,0
30-May-02,0.81957672,0
31-May-02,0.18015873,0
1-Jun-02,0.037566138,0
2-Jun-02,0.037566138,0
3-Jun-02,0.037566138,0
4-Jun-02,0.035978836,0
5-Jun-02,0.035185185,0
6-Jun-02,0.035185185,0
7-Jun-02,0.035185185,0
8-Jun-02,0.035185185,0
9-Jun-02,0.035185185,0
10-Jun-02,0.035185185,0
11-Jun-02,0.035185185,0
12-Jun-02,0,0
13-Jun-02,0,0
14-Jun-02,0,0
15-Jun-02,0,0
16-Jun-02,0,0
17-Jun-02,0,0
18-Jun-02,0,0
19-Jun-02,0,0
20-Jun-02,0,0
21-Jun-02,0,0
22-Jun-02,0,0
23-Jun-02,0,0
24-Jun-02,0,0
25-Jun-02,0,0
26-Jun-02,0,0
27-Jun-02,0,0
28-Jun-02,0,0
29-Jun-02,0,0
30-Jun-02,0,0
1-Jul-02,0,0
2-Jul-02,0,0
3-Jul-02,0,0
4-Jul-02,0,0
5-Jul-02,0,0
6-Jul-02,0,0
7-Jul-02,0,0
8-Jul-02,0,0
9-Jul-02,0,0
10-Jul-02,0,0
11-Jul-02,0,0
12-Jul-02,0,0
13-Jul-02,0,0
14-Jul-02,0,0
15-Jul-02,0,0
16-Jul-02,0,0
17-Jul-02,0,0
18-Jul-02,0,0
19-Jul-02,0,0
20-Jul-02,0,0
21-Jul-02,0,0
22-Jul-02,0,0
23-Jul-02,0,0
24-Jul-02,0,0
25-Jul-02,0,0
26-Jul-02,0,0
27-Jul-02,0,0
28-Jul-02,0,0
29-Jul-02,0,0
30-Jul-02,0,0
31-Jul-02,0,0
1-Aug-02,0,0
2-Aug-02,0,0
3-Aug-02,0,0
4-Aug-02,0,0
5-Aug-02,0,0
6-Aug-02,0,0
7-Aug-02,0,0
8-Aug-02,0,0
9-Aug-02,0,0
10-Aug-02,0,0
11-Aug-02,0,0
12-Aug-02,0,0
13-Aug-02,0,0
14-Aug-02,0,0
15-Aug-02,0,0
16-Aug-02,0,0
17-Aug-02,0,0
18-Aug-02,0,0
19-Aug-02,0,0
20-Aug-02,0,0
21-Aug-02,0,0
22-Aug-02,0,0
23-Aug-02,0,0
24-Aug-02,0,0
25-Aug-02,0,0
26-Aug-02,0,0
27-Aug-02,0.039153439,0
28-Aug-02,0.042328042,0
29-Aug-02,0.042328042,0
30-Aug-02,0.042328042,0
31-Aug-02,0.042328042,0
1-Sep-02,0.042328042,0
2-Sep-02,0.042328042,0
3-Sep-02,0.042328042,0
4-Sep-02,0.045502646,0
5-Sep-02,0.045502646,0
6-Sep-02,0.045502646,0
7-Sep-02,0.045502646,0
8-Sep-02,0.045502646,0
9-Sep-02,0.045502646,0
10-Sep-02,0.045502646,0
11-Sep-02,0.045502646,0
12-Sep-02,0.045502646,0
13-Sep-02,0.045502646,0
14-Sep-02,0.045502646,0
15-Sep-02,0.045502646,0
16-Sep-02,0.045502646,0
17-Sep-02,0.010582011,0
18-Sep-02,0.007407407,0
19-Sep-02,0.007407407,0
20-Sep-02,0.007407407,0
21-Sep-02,0.009259259,0
22-Sep-02,0.009259259,0
23-Sep-02,0.009259259,0
24-Sep-02,0.016931217,0
25-Sep-02,0.013756614,0
26-Sep-02,0.013756614,0
27-Sep-02,0.013756614,0
28-Sep-02,0.013756614,0
29-Sep-02,0.013756614,0
30-Sep-02,0.013756614,0
1-Oct-02,0.013756614,0
2-Oct-02,0.013756614,0
3-Oct-02,0.013756614,0
4-Oct-02,0.013756614,0
5-Oct-02,0.013756614,0
6-Oct-02,0.013756614,0
7-Oct-02,0.013756614,0
8-Oct-02,0.00952381,0
9-Oct-02,0.00952381,0
10-Oct-02,0.00952381,0
11-Oct-02,0.00952381,0
12-Oct-02,0.007671958,0
13-Oct-02,0.007671958,0
14-Oct-02,0.007671958,0
15-Oct-02,0,0
16-Oct-02,0,0
17-Oct-02,0,0
18-Oct-02,0,0
19-Oct-02,0,0
20-Oct-02,0,0
21-Oct-02,0,0
22-Oct-02,0,0
23-Oct-02,0,0
24-Oct-02,0,0
25-Oct-02,0,0
26-Oct-02,0,0
27-Oct-02,0,0
28-Oct-02,1.270634921,0
29-Oct-02,4.154232804,0
30-Oct-02,4.396825397,0
31-Oct-02,4.408994709,0
1-Nov-02,4.408994709,0
2-Nov-02,4.408994709,0
3-Nov-02,4.408994709,0
4-Nov-02,4.408994709,0
5-Nov-02,4.408994709,0
6-Nov-02,4.408994709,0
7-Nov-02,4.408994709,0
8-Nov-02,4.408994709,0
9-Nov-02,4.408994709,0
10-Nov-02,4.408994709,0
11-Nov-02,4.408994709,0
12-Nov-02,4.408994709,0
13-Nov-02,4.408994709,0
14-Nov-02,4.408994709,0
15-Nov-02,4.408994709,0
16-Nov-02,4.408994709,0
17-Nov-02,4.408994709,0
18-Nov-02,3.138359788,0
19-Nov-02,0.254761905,0
20-Nov-02,0.012169312,0
21-Nov-02,0,0
22-Nov-02,0,0
23-Nov-02,0,0
24-Nov-02,0,0
25-Nov-02,0,0
26-Nov-02,0,0
27-Nov-02,0,0
28-Nov-02,0,0
29-Nov-02,0.001058201,0
30-Nov-02,0.00952381,0
1-Dec-02,0.00952381,0
2-Dec-02,0.023544974,0
3-Dec-02,0.661111111,0
4-Dec-02,1.749206349,0
5-Dec-02,1.821428571,0
6-Dec-02,3.775925926,0
7-Dec-02,4.255820106,0
8-Dec-02,4.258465608,0
9-Dec-02,5.2,0
10-Dec-02,5.414550265,0
11-Dec-02,5.527513228,0
12-Dec-02,5.527513228,0
13-Dec-02,5.527513228,0
14-Dec-02,5.527513228,0
15-Dec-02,5.527513228,0
16-Dec-02,5.527513228,0
17-Dec-02,5.527513228,0
18-Dec-02,6.226984127,0
19-Dec-02,6.72989418,0
20-Dec-02,6.895238095,0
21-Dec-02,7.356084656,0
22-Dec-02,7.356084656,0
23-Dec-02,7.342063492,0
24-Dec-02,6.704497354,0
25-Dec-02,5.616402116,0
26-Dec-02,5.544179894,0
27-Dec-02,3.58968254,0
28-Dec-02,3.10978836,0
29-Dec-02,3.107142857,0
30-Dec-02,2.293915344,0
31-Dec-02,2.911904762,0
1-Jan-03,2.798941799,0
2-Jan-03,2.798941799,0
3-Jan-03,2.798941799,0
4-Jan-03,2.798941799,0
5-Jan-03,2.798941799,0
6-Jan-03,2.798941799,0
7-Jan-03,2.798941799,0
8-Jan-03,2.099470899,0
9-Jan-03,1.596560847,0
10-Jan-03,1.43015873,0
11-Jan-03,0.960846561,0
12-Jan-03,0.975661376,0
13-Jan-03,0.975661376,0
14-Jan-03,0.975661376,0
15-Jan-03,0.975661376,0
16-Jan-03,0.975661376,0
17-Jan-03,0.975661376,0
18-Jan-03,0.975661376,0
19-Jan-03,0.975661376,0
20-Jan-03,0.847354497,0
21-Jan-03,0.014814815,0
22-Jan-03,0.015608466,0
23-Jan-03,0.015608466,0
24-Jan-03,0.015608466,0
25-Jan-03,0.015608466,0
26-Jan-03,0.015608466,0
27-Jan-03,0.015608466,0
28-Jan-03,0.015608466,0
29-Jan-03,0.015608466,0
30-Jan-03,0.015608466,0
31-Jan-03,0.015608466,0
1-Feb-03,0.015608466,0
2-Feb-03,0.137566138,0
3-Feb-03,0.802645503,0
4-Feb-03,0.802645503,0
5-Feb-03,0.806349206,0
6-Feb-03,1.256613757,0
7-Feb-03,1.256613757,0
8-Feb-03,1.256613757,0
9-Feb-03,1.421957672,0
10-Feb-03,1.421957672,0
11-Feb-03,1.421957672,0
12-Feb-03,1.421164021,0
13-Feb-03,1.421164021,0
14-Feb-03,1.450529101,0
15-Feb-03,1.957936508,0
16-Feb-03,1.997354497,0
17-Feb-03,2.122486772,0
18-Feb-03,2.139417989,0
19-Feb-03,2.139417989,0
20-Feb-03,2.139417989,0
21-Feb-03,2.139417989,0
22-Feb-03,2.176719577,0
23-Feb-03,2.03994709,0
24-Feb-03,1.374867725,0
25-Feb-03,1.374867725,0
26-Feb-03,1.371164021,0
27-Feb-03,0.920899471,0
28-Feb-03,0.920899471,0
1-Mar-03,0.920899471,0
2-Mar-03,0.755555556,0
3-Mar-03,0.755555556,0
4-Mar-03,1.01957672,0
5-Mar-03,2.42010582,0
6-Mar-03,2.434126984,0
7-Mar-03,2.420899471,0
8-Mar-03,1.913492063,0
9-Mar-03,1.874074074,0
10-Mar-03,1.751058201,0
11-Mar-03,1.734126984,0
12-Mar-03,1.734126984,0
13-Mar-03,1.923809524,0
14-Mar-03,1.923809524,0
15-Mar-03,1.886507937,0
16-Mar-03,1.895767196,0
17-Mar-03,1.895767196,0
18-Mar-03,1.895767196,0
19-Mar-03,1.895767196,0
20-Mar-03,1.895767196,0
21-Mar-03,1.895767196,0
22-Mar-03,2.163227513,0
23-Mar-03,2.57010582,0
24-Mar-03,2.633068783,0
25-Mar-03,2.835185185,0
26-Mar-03,1.434656085,0
27-Mar-03,1.420634921,0
28-Mar-03,1.404497354,0
29-Mar-03,1.404497354,0
30-Mar-03,1.404497354,0
31-Mar-03,1.402380952,0
1-Apr-03,1.402380952,0
2-Apr-03,1.591798942,0
3-Apr-03,2.931216931,0
4-Apr-03,3.078835979,0
5-Apr-03,3.078835979,0
6-Apr-03,3.128835979,0
7-Apr-03,3.211375661,0
8-Apr-03,3.321164021,0
9-Apr-03,3.498148148,0
10-Apr-03,3.498148148,0
11-Apr-03,3.682010582,0
12-Apr-03,3.471164021,0
13-Apr-03,3.064285714,0
14-Apr-03,3.115608466,0
15-Apr-03,2.696296296,0
16-Apr-03,2.696296296,0
17-Apr-03,2.696296296,0
18-Apr-03,3.274074074,0
19-Apr-03,3.288888889,0
20-Apr-03,3.288888889,0
21-Apr-03,3.288888889,0
22-Apr-03,3.5,0
23-Apr-03,4.123280423,0
24-Apr-03,2.788888889,0
25-Apr-03,2.641269841,0
26-Apr-03,2.641269841,0
27-Apr-03,2.595767196,0
28-Apr-03,2.659259259,0
29-Apr-03,2.549470899,0
30-Apr-03,2.372486772,0
1-May-03,2.377248677,0
2-May-03,2.193386243,0
3-May-03,2.136772487,0
4-May-03,2.136772487,0
5-May-03,2.022486772,0
6-May-03,1.975661376,0
7-May-03,1.975661376,0
8-May-03,1.975661376,0
9-May-03,1.397883598,0
10-May-03,1.383068783,0
11-May-03,1.383068783,0
12-May-03,1.383068783,0
13-May-03,1.278835979,0
14-May-03,0.491798942,0
15-May-03,0.297089947,0
16-May-03,0.297089947,0
17-May-03,0.297089947,0
18-May-03,0.283333333,0
19-May-03,0.137301587,0
20-May-03,0.137301587,0
21-May-03,0.145502646,0
22-May-03,0.140740741,0
23-May-03,0.140740741,0
24-May-03,0.140740741,0
25-May-03,0.140740741,0
26-May-03,0.140740741,0
27-May-03,0.140740741,0
28-May-03,0.140740741,0
29-May-03,0.140740741,0
30-May-03,0.140740741,0
31-May-03,0.140740741,0
1-Jun-03,0.140740741,0
2-Jun-03,0.140740741,0
3-Jun-03,0.033862434,0
4-Jun-03,0.008201058,0
5-Jun-03,0.008201058,0
6-Jun-03,0.008201058,0
7-Jun-03,0.008201058,0
8-Jun-03,0.008201058,0
9-Jun-03,0.008201058,0
10-Jun-03,0.008201058,0
11-Jun-03,0,0
12-Jun-03,0,0
13-Jun-03,0,0
14-Jun-03,0,0
15-Jun-03,0,0
16-Jun-03,0,0
17-Jun-03,0,0
18-Jun-03,0,0
19-Jun-03,0,0
20-Jun-03,0,0
21-Jun-03,0,0
22-Jun-03,0,0
23-Jun-03,0,0
24-Jun-03,0,0
25-Jun-03,0,0
26-Jun-03,0,0
27-Jun-03,0,0
28-Jun-03,0,0
29-Jun-03,0,0
30-Jun-03,0,0
1-Jul-03,0,0
2-Jul-03,0,0
3-Jul-03,0,0
4-Jul-03,0,0
5-Jul-03,0,0
6-Jul-03,0,0
7-Jul-03,0,0
8-Jul-03,0,0
9-Jul-03,0,0
10-Jul-03,0,0
11-Jul-03,0,0
12-Jul-03,0,0
13-Jul-03,0,0
14-Jul-03,0,0
15-Jul-03,0,0
16-Jul-03,0,0
17-Jul-03,0,0
18-Jul-03,0,0
19-Jul-03,0,0
20-Jul-03,0,0
21-Jul-03,0.022486772,0
22-Jul-03,0.022486772,0
23-Jul-03,0.534656085,0
24-Jul-03,0.536243386,0
25-Jul-03,0.536243386,0
26-Jul-03,0.536243386,0
27-Jul-03,0.536243386,0
28-Jul-03,0.536243386,0
29-Jul-03,0.536243386,0
30-Jul-03,0.537830688,0
31-Jul-03,0.537830688,0
1-Aug-03,0.537830688,0
2-Aug-03,0.537830688,0
3-Aug-03,0.537830688,0
4-Aug-03,0.537830688,0
5-Aug-03,0.537830688,0
6-Aug-03,0.537830688,0
7-Aug-03,0.537830688,0
8-Aug-03,0.537830688,0
9-Aug-03,0.537830688,0
10-Aug-03,0.537830688,0
11-Aug-03,0.515343915,0
12-Aug-03,0.515343915,0
13-Aug-03,0.004761905,0
14-Aug-03,0.003174603,0
15-Aug-03,0.003174603,0
16-Aug-03,0.065079365,0
